"LAU2","sampY","sampM","sampD"
"EE00800820289",2016,1,26
"EE00800820289",2016,1,27
"EE00800820289",2016,1,28
"EE00800820289",2016,1,29
"EE00800820289",2016,1,30
"EE00800820289",2016,1,31
"EE00800820289",2016,2,1
"EE00800820289",2016,2,2
"EE00800820289",2016,2,3
"EE00800820289",2016,2,4
"EE00800820289",2016,2,5
"EE00800820289",2016,2,6
"EE00800820289",2016,2,7
"EE00800820289",2016,2,8
"EE00800820289",2016,2,9
"EE00800820289",2016,2,10
"EE00800820289",2016,2,11
"EE00800820289",2016,2,12
"EE00800820289",2016,2,13
"EE00800820289",2016,2,15
"EE00800820289",2016,2,14
"EE00800820289",2016,2,16
"EE00800820289",2016,2,17
"EE00800820289",2016,2,18
"EE00800820289",2016,2,19
"EE00800820289",2016,2,20
"EE00800820289",2016,2,21
"EE00800820289",2016,2,22
"EE00800820289",2016,2,23
"EE00800820289",2016,2,24
"EE00800820289",2016,2,25
"EE00800820289",2016,2,26
"EE00800820289",2016,2,27
"EE00800820289",2016,2,28
"EE00800820289",2016,2,29
"EE00800820582",2016,1,1
"EE00800820582",2015,12,31
"EE00800820582",2016,1,4
"EE00800820582",2016,1,2
"EE00800820582",2016,1,3
"EE00800820582",2016,1,5
"EE00800820582",2016,1,6
"EE00800820582",2016,1,7
"EE00800820582",2016,1,8
"EE00800820582",2016,1,9
"EE00800820582",2016,1,10
"EE00800820582",2016,1,11
"EE00800820582",2016,1,12
"EE00800820582",2016,1,13
"EE00800820582",2016,1,14
"EE00800820582",2016,1,15
"EE00800820582",2016,1,16
"EE00800820582",2016,1,17
"EE00800820582",2016,1,18
"EE00800820582",2016,1,19
"EE00800820582",2016,1,20
"EE00800820582",2016,1,21
"EE00800820582",2016,1,22
"EE00800820582",2016,1,23
"EE00800820582",2016,1,24
"EE00800820582",2016,1,25
"EE00800820582",2016,1,26
"EE00800820582",2016,1,27
"EE00800820582",2016,1,28
"EE00800820582",2016,1,29
"EE00800820582",2016,1,30
"EE00800820582",2016,1,31
"EE00800820582",2016,2,1
"EE00800820582",2016,2,2
"EE00800820582",2016,2,3
"EE00800820582",2016,2,4
"EE00800820582",2016,2,5
"EE00800820582",2016,2,6
"EE00800820582",2016,2,7
"EE00800820582",2016,2,8
"EE00800820582",2016,2,9
"EE00800820582",2016,2,10
"EE00800820582",2016,2,11
"EE00800820582",2016,2,12
"EE00800820582",2016,2,13
"EE00800820582",2016,2,15
"EE00800820582",2016,2,14
"EE00800820582",2016,2,16
"EE00800820582",2016,2,17
"EE00800820582",2016,2,18
"EE00800820582",2016,2,19
"EE00800820582",2016,2,20
"EE00800820582",2016,2,21
"EE00800820582",2016,2,22
"EE00800820582",2016,2,23
"EE00800820582",2016,2,24
"EE00800820582",2016,2,25
"EE00800820582",2016,2,26
"EE00800820582",2016,2,27
"EE00800820582",2016,2,28
"EE00800820582",2016,2,29
"EE00800820608",2016,1,1
"EE00800820608",2015,12,31
"EE00800820608",2016,1,4
"EE00800820608",2016,1,2
"EE00800820608",2016,1,3
"EE00800820608",2016,1,5
"EE00800820608",2016,1,6
"EE00800820608",2016,1,7
"EE00800820608",2016,1,8
"EE00800820608",2016,1,9
"EE00800820608",2016,1,10
"EE00800820608",2016,1,11
"EE00800820608",2016,1,12
"EE00800820608",2016,1,13
"EE00800820608",2016,1,14
"EE00800820608",2016,1,15
"EE00800820608",2016,1,16
"EE00800820608",2016,1,17
"EE00800820608",2016,1,18
"EE00800820608",2016,1,19
"EE00800820608",2016,1,20
"EE00800820608",2016,1,21
"EE00800820608",2016,1,22
"EE00800820608",2016,1,23
"EE00800820608",2016,1,24
"EE00800820608",2016,1,25
"EE00800820608",2016,1,26
"EE00800820608",2016,1,27
"EE00800820608",2016,1,28
"EE00800820608",2016,1,29
"EE00800820608",2016,1,30
"EE00800820608",2016,1,31
"EE00800820608",2016,2,1
"EE00800820608",2016,2,2
"EE00800820608",2016,2,3
"EE00800820608",2016,2,4
"EE00800820608",2016,2,5
"EE00800820608",2016,2,6
"EE00800820608",2016,2,7
"EE00800820608",2016,2,8
"EE00800820608",2016,2,9
"EE00800820608",2016,2,10
"EE00800820608",2016,2,11
"EE00800820608",2016,2,12
"EE00800820608",2016,2,13
"EE00800820608",2016,2,15
"EE00800820608",2016,2,14
"EE00800820608",2016,2,16
"EE00800820608",2016,2,17
"EE00800820608",2016,2,18
"EE00800820608",2016,2,19
"EE00800820608",2016,2,20
"EE00800820608",2016,2,21
"EE00800820608",2016,2,22
"EE00800820608",2016,2,23
"EE00800820608",2016,2,24
"EE00800820608",2016,2,25
"EE00800820608",2016,2,26
"EE00800820608",2016,2,27
"EE00800820608",2016,2,28
"EE00800820608",2016,2,29
"EE00800820613",2016,1,1
"EE00800820613",2015,12,31
"EE00800820613",2016,1,4
"EE00800820613",2016,1,2
"EE00800820613",2016,1,3
"EE00800820613",2016,1,5
"EE00800820613",2016,1,6
"EE00800820613",2016,1,7
"EE00800820613",2016,1,8
"EE00800820613",2016,1,9
"EE00800820613",2016,1,10
"EE00800820613",2016,1,11
"EE00800820613",2016,1,12
"EE00800820613",2016,1,13
"EE00800820613",2016,1,14
"EE00800820613",2016,1,15
"EE00800820613",2016,1,16
"EE00800820613",2016,1,17
"EE00800820613",2016,1,18
"EE00800820613",2016,1,19
"EE00800820613",2016,1,20
"EE00800820613",2016,1,21
"EE00800820613",2016,1,22
"EE00800820613",2016,1,23
"EE00800820613",2016,1,24
"EE00800820613",2016,1,25
"EE00800820613",2016,1,26
"EE00800820613",2016,1,27
"EE00800820613",2016,1,28
"EE00800820613",2016,1,29
"EE00800820613",2016,1,30
"EE00800820613",2016,1,31
"EE00800820613",2016,2,1
"EE00800820613",2016,2,2
"EE00800820613",2016,2,3
"EE00800820613",2016,2,4
"EE00800820613",2016,2,5
"EE00800820613",2016,2,6
"EE00800820613",2016,2,7
"EE00800820613",2016,2,8
"EE00800820613",2016,2,9
"EE00800820613",2016,2,10
"EE00800820613",2016,2,11
"EE00800820613",2016,2,12
"EE00800820613",2016,2,13
"EE00800820613",2016,2,15
"EE00800820613",2016,2,14
"EE00800820613",2016,2,16
"EE00800820613",2016,2,17
"EE00800820613",2016,2,18
"EE00800820613",2016,2,19
"EE00800820613",2016,2,20
"EE00800820613",2016,2,21
"EE00800820613",2016,2,22
"EE00800820613",2016,2,23
"EE00800820613",2016,2,24
"EE00800820613",2016,2,25
"EE00800820613",2016,2,26
"EE00800820613",2016,2,27
"EE00800820613",2016,2,28
"EE00800820613",2016,2,29
"EE00800820636",2016,1,1
"EE00800820636",2015,12,31
"EE00800820636",2016,1,4
"EE00800820636",2016,1,2
"EE00800820636",2016,1,3
"EE00800820636",2016,1,5
"EE00800820636",2016,1,6
"EE00800820636",2016,1,7
"EE00800820636",2016,1,8
"EE00800820636",2016,1,9
"EE00800820636",2016,1,10
"EE00800820636",2016,1,11
"EE00800820636",2016,1,12
"EE00800820636",2016,1,13
"EE00800820636",2016,1,14
"EE00800820636",2016,1,15
"EE00800820636",2016,1,16
"EE00800820636",2016,1,17
"EE00800820636",2016,1,18
"EE00800820636",2016,1,19
"EE00800820636",2016,1,20
"EE00800820636",2016,1,21
"EE00800820636",2016,1,22
"EE00800820636",2016,1,23
"EE00800820636",2016,1,24
"EE00800820636",2016,1,25
"EE00800820636",2016,1,26
"EE00800820636",2016,1,27
"EE00800820636",2016,1,28
"EE00800820636",2016,1,29
"EE00800820636",2016,1,30
"EE00800820636",2016,1,31
"EE00800820636",2016,2,1
"EE00800820636",2016,2,2
"EE00800820636",2016,2,3
"EE00800820636",2016,2,4
"EE00800820636",2016,2,5
"EE00800820636",2016,2,6
"EE00800820636",2016,2,7
"EE00800820636",2016,2,8
"EE00800820636",2016,2,9
"EE00800820636",2016,2,10
"EE00800820636",2016,2,11
"EE00800820636",2016,2,12
"EE00800820636",2016,2,13
"EE00800820636",2016,2,15
"EE00800820636",2016,2,14
"EE00800820636",2016,2,16
"EE00800820636",2016,2,17
"EE00800820636",2016,2,18
"EE00800820636",2016,2,19
"EE00800820636",2016,2,20
"EE00800820636",2016,2,21
"EE00800820636",2016,2,22
"EE00800820636",2016,2,23
"EE00800820636",2016,2,24
"EE00800820636",2016,2,25
"EE00800820636",2016,2,26
"EE00800820636",2016,2,27
"EE00800820636",2016,2,28
"EE00800820636",2016,2,29
"EE00800820724",2016,1,1
"EE00800820724",2015,12,31
"EE00800820724",2016,1,4
"EE00800820724",2016,1,2
"EE00800820724",2016,1,3
"EE00800820724",2016,1,5
"EE00800820724",2016,1,6
"EE00800820724",2016,1,7
"EE00800820724",2016,1,8
"EE00800820724",2016,1,9
"EE00800820724",2016,1,10
"EE00800820724",2016,1,11
"EE00800820724",2016,1,12
"EE00800820724",2016,1,13
"EE00800820724",2016,1,14
"EE00800820724",2016,1,15
"EE00800820724",2016,1,16
"EE00800820724",2016,1,17
"EE00800820724",2016,1,18
"EE00800820724",2016,1,19
"EE00800820724",2016,1,20
"EE00800820724",2016,1,21
"EE00800820724",2016,1,22
"EE00800820724",2016,1,23
"EE00800820724",2016,1,24
"EE00800820724",2016,1,25
"EE00800820724",2016,1,26
"EE00800820724",2016,1,27
"EE00800820724",2016,1,28
"EE00800820724",2016,1,29
"EE00800820724",2016,1,30
"EE00800820724",2016,1,31
"EE00800820724",2016,2,1
"EE00800820724",2016,2,2
"EE00800820724",2016,2,3
"EE00800820724",2016,2,4
"EE00800820724",2016,2,5
"EE00800820724",2016,2,6
"EE00800820724",2016,2,7
"EE00800820724",2016,2,8
"EE00800820724",2016,2,9
"EE00800820724",2016,2,10
"EE00800820724",2016,2,11
"EE00800820724",2016,2,12
"EE00800820724",2016,2,13
"EE00800820724",2016,2,15
"EE00800820724",2016,2,14
"EE00800820724",2016,2,16
"EE00800820724",2016,2,17
"EE00800820724",2016,2,18
"EE00800820724",2016,2,19
"EE00800820724",2016,2,20
"EE00800820724",2016,2,21
"EE00800820724",2016,2,22
"EE00800820724",2016,2,23
"EE00800820724",2016,2,24
"EE00800820724",2016,2,25
"EE00800820724",2016,2,26
"EE00800820724",2016,2,27
"EE00800820724",2016,2,28
"EE00800820724",2016,2,29
"EE00800820779",2016,1,1
"EE00800820779",2015,12,31
"EE00800820779",2016,1,4
"EE00800820779",2016,1,2
"EE00800820779",2016,1,3
"EE00800820779",2016,1,5
"EE00800820779",2016,1,6
"EE00800820779",2016,1,7
"EE00800820779",2016,1,8
"EE00800820779",2016,1,9
"EE00800820779",2016,1,10
"EE00800820779",2016,1,11
"EE00800820779",2016,1,12
"EE00800820779",2016,1,13
"EE00800820779",2016,1,14
"EE00800820779",2016,1,15
"EE00800820779",2016,1,16
"EE00800820779",2016,1,17
"EE00800820779",2016,1,18
"EE00800820779",2016,1,19
"EE00800820779",2016,1,20
"EE00800820779",2016,1,21
"EE00800820779",2016,1,22
"EE00800820779",2016,1,23
"EE00800820779",2016,1,24
"EE00800820779",2016,1,25
"EE00800820779",2016,1,26
"EE00800820779",2016,1,27
"EE00800820779",2016,1,28
"EE00800820779",2016,1,29
"EE00800820779",2016,1,30
"EE00800820779",2016,1,31
"EE00800820779",2016,2,1
"EE00800820779",2016,2,2
"EE00800820779",2016,2,3
"EE00800820779",2016,2,4
"EE00800820779",2016,2,5
"EE00800820779",2016,2,6
"EE00800820779",2016,2,7
"EE00800820779",2016,2,8
"EE00800820779",2016,2,9
"EE00800820779",2016,2,10
"EE00800820779",2016,2,11
"EE00800820779",2016,2,12
"EE00800820779",2016,2,13
"EE00800820779",2016,2,15
"EE00800820779",2016,2,14
"EE00800820779",2016,2,16
"EE00800820779",2016,2,17
"EE00800820779",2016,2,18
"EE00800820779",2016,2,19
"EE00800820779",2016,2,20
"EE00800820779",2016,2,21
"EE00800820779",2016,2,22
"EE00800820779",2016,2,23
"EE00800820779",2016,2,24
"EE00800820779",2016,2,25
"EE00800820779",2016,2,26
"EE00800820779",2016,2,27
"EE00800820779",2016,2,28
"EE00800820779",2016,2,29
"EE00800820820",2016,1,1
"EE00800820820",2015,12,31
"EE00800820820",2016,1,4
"EE00800820820",2016,1,2
"EE00800820820",2016,1,3
"EE00800820820",2016,1,5
"EE00800820820",2016,1,6
"EE00800820820",2016,1,7
"EE00800820820",2016,1,8
"EE00800820820",2016,1,9
"EE00800820820",2016,1,10
"EE00800820820",2016,1,11
"EE00800820820",2016,1,12
"EE00800820820",2016,1,13
"EE00800820820",2016,1,14
"EE00800820820",2016,1,15
"EE00800820820",2016,1,16
"EE00800820820",2016,1,17
"EE00800820820",2016,1,18
"EE00800820820",2016,1,19
"EE00800820820",2016,1,20
"EE00800820820",2016,1,21
"EE00800820820",2016,1,22
"EE00800820820",2016,1,23
"EE00800820820",2016,1,24
"EE00800820820",2016,1,25
"EE00800820820",2016,1,26
"EE00800820820",2016,1,27
"EE00800820820",2016,1,28
"EE00800820820",2016,1,29
"EE00800820820",2016,1,30
"EE00800820820",2016,1,31
"EE00800820820",2016,2,1
"EE00800820820",2016,2,2
"EE00800820820",2016,2,3
"EE00800820820",2016,2,4
"EE00800820820",2016,2,5
"EE00800820820",2016,2,6
"EE00800820820",2016,2,7
"EE00800820820",2016,2,8
"EE00800820820",2016,2,9
"EE00800820820",2016,2,10
"EE00800820820",2016,2,11
"EE00800820820",2016,2,12
"EE00800820820",2016,2,13
"EE00800820820",2016,2,15
"EE00800820820",2016,2,14
"EE00800820820",2016,2,16
"EE00800820820",2016,2,17
"EE00800820820",2016,2,18
"EE00800820820",2016,2,19
"EE00800820820",2016,2,20
"EE00800820820",2016,2,21
"EE00800820820",2016,2,22
"EE00800820820",2016,2,23
"EE00800820820",2016,2,24
"EE00800820820",2016,2,25
"EE00800820820",2016,2,26
"EE00800820820",2016,2,27
"EE00800820820",2016,2,28
"EE00800820820",2016,2,29
"EE00800820823",2016,1,1
"EE00800820823",2015,12,31
"EE00800820823",2016,1,4
"EE00800820823",2016,1,2
"EE00800820823",2016,1,3
"EE00800820823",2016,1,5
"EE00800820823",2016,1,6
"EE00800820823",2016,1,7
"EE00800820823",2016,1,8
"EE00800820823",2016,1,9
"EE00800820823",2016,1,10
"EE00800820823",2016,1,11
"EE00800820823",2016,1,12
"EE00800820823",2016,1,13
"EE00800820823",2016,1,14
"EE00800820823",2016,1,15
"EE00800820823",2016,1,16
"EE00800820823",2016,1,17
"EE00800820823",2016,1,18
"EE00800820823",2016,1,19
"EE00800820823",2016,1,20
"EE00800820823",2016,1,21
"EE00800820823",2016,1,22
"EE00800820823",2016,1,23
"EE00800820823",2016,1,24
"EE00800820823",2016,1,25
"EE00800820823",2016,1,26
"EE00800820823",2016,1,27
"EE00800820823",2016,1,28
"EE00800820823",2016,1,29
"EE00800820823",2016,1,30
"EE00800820823",2016,1,31
"EE00800820823",2016,2,1
"EE00800820823",2016,2,2
"EE00800820823",2016,2,3
"EE00800820823",2016,2,4
"EE00800820823",2016,2,5
"EE00800820823",2016,2,6
"EE00800820823",2016,2,7
"EE00800820823",2016,2,8
"EE00800820823",2016,2,9
"EE00800820823",2016,2,10
"EE00800820823",2016,2,11
"EE00800820823",2016,2,12
"EE00800820823",2016,2,13
"EE00800820823",2016,2,15
"EE00800820823",2016,2,14
"EE00800820823",2016,2,16
"EE00800820823",2016,2,17
"EE00800820823",2016,2,18
"EE00800820823",2016,2,19
"EE00800820823",2016,2,20
"EE00800820823",2016,2,21
"EE00800820823",2016,2,22
"EE00800820823",2016,2,23
"EE00800820823",2016,2,24
"EE00800820823",2016,2,25
"EE00800820823",2016,2,26
"EE00800820823",2016,2,27
"EE00800820823",2016,2,28
"EE00800820823",2016,2,29
"EE00800820854",2016,1,1
"EE00800820854",2015,12,31
"EE00800820854",2016,1,4
"EE00800820854",2016,1,2
"EE00800820854",2016,1,3
"EE00800820854",2016,1,5
"EE00800820854",2016,1,6
"EE00800820854",2016,1,7
"EE00800820854",2016,1,8
"EE00800820854",2016,1,9
"EE00800820854",2016,1,10
"EE00800820854",2016,1,11
"EE00800820854",2016,1,12
"EE00800820854",2016,1,13
"EE00800820854",2016,1,14
"EE00800820854",2016,1,15
"EE00800820854",2016,1,16
"EE00800820854",2016,1,17
"EE00800820854",2016,1,18
"EE00800820854",2016,1,19
"EE00800820854",2016,1,20
"EE00800820854",2016,1,21
"EE00800820854",2016,1,22
"EE00800820854",2016,1,23
"EE00800820854",2016,1,24
"EE00800820854",2016,1,25
"EE00800820854",2016,1,26
"EE00800820854",2016,1,27
"EE00800820854",2016,1,28
"EE00800820854",2016,1,29
"EE00800820854",2016,1,30
"EE00800820854",2016,1,31
"EE00800820854",2016,2,1
"EE00800820854",2016,2,2
"EE00800820854",2016,2,3
"EE00800820854",2016,2,4
"EE00800820854",2016,2,5
"EE00800820854",2016,2,6
"EE00800820854",2016,2,7
"EE00800820854",2016,2,8
"EE00800820854",2016,2,9
"EE00800820854",2016,2,10
"EE00800820854",2016,2,11
"EE00800820854",2016,2,12
"EE00800820854",2016,2,13
"EE00800820854",2016,2,15
"EE00800820854",2016,2,14
"EE00800820854",2016,2,16
"EE00800820854",2016,2,17
"EE00800820854",2016,2,18
"EE00800820854",2016,2,19
"EE00800820854",2016,2,20
"EE00800820854",2016,2,21
"EE00800820854",2016,2,22
"EE00800820854",2016,2,23
"EE00800820854",2016,2,24
"EE00800820854",2016,2,25
"EE00800820854",2016,2,26
"EE00800820854",2016,2,27
"EE00800820854",2016,2,28
"EE00800820854",2016,2,29
"EE00800820943",2016,1,1
"EE00800820943",2015,12,31
"EE00800820943",2016,1,4
"EE00800820943",2016,1,2
"EE00800820943",2016,1,3
"EE00800820943",2016,1,5
"EE00800820943",2016,1,6
"EE00800820943",2016,1,7
"EE00800820943",2016,1,8
"EE00800820943",2016,1,9
"EE00800820943",2016,1,10
"EE00800820943",2016,1,11
"EE00800820943",2016,1,12
"EE00800820943",2016,1,13
"EE00800820943",2016,1,14
"EE00800820943",2016,1,15
"EE00800820943",2016,1,16
"EE00800820943",2016,1,17
"EE00800820943",2016,1,18
"EE00800820943",2016,1,19
"EE00800820943",2016,1,20
"EE00800820943",2016,1,21
"EE00800820943",2016,1,22
"EE00800820943",2016,1,23
"EE00800820943",2016,1,24
"EE00800820943",2016,1,25
"EE00800820943",2016,1,26
"EE00800820943",2016,1,27
"EE00800820943",2016,1,28
"EE00800820943",2016,1,29
"EE00800820943",2016,1,30
"EE00800820943",2016,1,31
"EE00800820943",2016,2,1
"EE00800820943",2016,2,2
"EE00800820943",2016,2,3
"EE00800820943",2016,2,4
"EE00800820943",2016,2,5
"EE00800820943",2016,2,6
"EE00800820943",2016,2,7
"EE00800820943",2016,2,8
"EE00800820943",2016,2,9
"EE00800820943",2016,2,10
"EE00800820943",2016,2,11
"EE00800820943",2016,2,12
"EE00800820943",2016,2,13
"EE00800820943",2016,2,15
"EE00800820943",2016,2,14
"EE00800820943",2016,2,16
"EE00800820943",2016,2,17
"EE00800820943",2016,2,18
"EE00800820943",2016,2,19
"EE00800820943",2016,2,20
"EE00800820943",2016,2,21
"EE00800820943",2016,2,22
"EE00800820943",2016,2,23
"EE00800820943",2016,2,24
"EE00800820943",2016,2,25
"EE00800820943",2016,2,26
"EE00800820943",2016,2,27
"EE00800820943",2016,2,28
"EE00800820943",2016,2,29
"EE00800840105",2016,1,1
"EE00800840105",2015,12,31
"EE00800840105",2016,1,4
"EE00800840105",2016,1,2
"EE00800840105",2016,1,3
"EE00800840105",2016,1,5
"EE00800840105",2016,1,6
"EE00800840105",2016,1,7
"EE00800840105",2016,1,8
"EE00800840105",2016,1,9
"EE00800840105",2016,1,10
"EE00800840105",2016,1,11
"EE00800840105",2016,1,12
"EE00800840105",2016,1,13
"EE00800840105",2016,1,14
"EE00800840105",2016,1,15
"EE00800840105",2016,1,16
"EE00800840105",2016,1,17
"EE00800840105",2016,1,18
"EE00800840105",2016,1,19
"EE00800840105",2016,1,20
"EE00800840105",2016,1,21
"EE00800840105",2016,1,22
"EE00800840105",2016,1,23
"EE00800840105",2016,1,24
"EE00800840105",2016,1,25
"EE00800840105",2016,1,26
"EE00800840105",2016,1,27
"EE00800840105",2016,1,28
"EE00800840105",2016,1,29
"EE00800840105",2016,1,30
"EE00800840105",2016,1,31
"EE00800840105",2016,2,1
"EE00800840105",2016,2,2
"EE00800840105",2016,2,3
"EE00800840105",2016,2,4
"EE00800840105",2016,2,5
"EE00800840105",2016,2,6
"EE00800840105",2016,2,7
"EE00800840105",2016,2,8
"EE00800840105",2016,2,9
"EE00800840105",2016,2,10
"EE00800840105",2016,2,11
"EE00800840105",2016,2,12
"EE00800840105",2016,2,13
"EE00800840105",2016,2,15
"EE00800840105",2016,2,14
"EE00800840105",2016,2,16
"EE00800840105",2016,2,17
"EE00800840105",2016,2,18
"EE00800840105",2016,2,19
"EE00800840105",2016,2,20
"EE00800840105",2016,2,21
"EE00800840105",2016,2,22
"EE00800840105",2016,2,23
"EE00800840105",2016,2,24
"EE00800840105",2016,2,25
"EE00800840105",2016,2,26
"EE00800840105",2016,2,27
"EE00800840105",2016,2,28
"EE00800840105",2016,2,29
"EE00800840192",2016,1,1
"EE00800840192",2015,12,31
"EE00800840192",2016,1,4
"EE00800840192",2016,1,2
"EE00800840192",2016,1,3
"EE00800840192",2016,1,5
"EE00800840192",2016,1,6
"EE00800840192",2016,1,7
"EE00800840192",2016,1,8
"EE00800840192",2016,1,9
"EE00800840192",2016,1,10
"EE00800840192",2016,1,11
"EE00800840192",2016,1,12
"EE00800840192",2016,1,13
"EE00800840192",2016,1,14
"EE00800840192",2016,1,15
"EE00800840192",2016,1,16
"EE00800840192",2016,1,17
"EE00800840192",2016,1,18
"EE00800840192",2016,1,19
"EE00800840192",2016,1,20
"EE00800840192",2016,1,21
"EE00800840192",2016,1,22
"EE00800840192",2016,1,23
"EE00800840192",2016,1,24
"EE00800840192",2016,1,25
"EE00800840192",2016,1,26
"EE00800840192",2016,1,27
"EE00800840192",2016,1,28
"EE00800840192",2016,1,29
"EE00800840192",2016,1,30
"EE00800840192",2016,1,31
"EE00800840192",2016,2,1
"EE00800840192",2016,2,2
"EE00800840192",2016,2,3
"EE00800840192",2016,2,4
"EE00800840192",2016,2,5
"EE00800840192",2016,2,6
"EE00800840192",2016,2,7
"EE00800840192",2016,2,8
"EE00800840192",2016,2,9
"EE00800840192",2016,2,10
"EE00800840192",2016,2,11
"EE00800840192",2016,2,12
"EE00800840192",2016,2,13
"EE00800840192",2016,2,15
"EE00800840192",2016,2,14
"EE00800840192",2016,2,16
"EE00800840192",2016,2,17
"EE00800840192",2016,2,18
"EE00800840192",2016,2,19
"EE00800840192",2016,2,20
"EE00800840192",2016,2,21
"EE00800840192",2016,2,22
"EE00800840192",2016,2,23
"EE00800840192",2016,2,24
"EE00800840192",2016,2,25
"EE00800840192",2016,2,26
"EE00800840192",2016,2,27
"EE00800840192",2016,2,28
"EE00800840192",2016,2,29
"EE00800840328",2016,1,1
"EE00800840328",2015,12,31
"EE00800840328",2016,1,4
"EE00800840328",2016,1,2
"EE00800840328",2016,1,3
"EE00800840328",2016,1,5
"EE00800840328",2016,1,6
"EE00800840328",2016,1,7
"EE00800840328",2016,1,8
"EE00800840328",2016,1,9
"EE00800840328",2016,1,10
"EE00800840328",2016,1,11
"EE00800840328",2016,1,12
"EE00800840328",2016,1,13
"EE00800840328",2016,1,14
"EE00800840328",2016,1,15
"EE00800840328",2016,1,16
"EE00800840328",2016,1,17
"EE00800840328",2016,1,18
"EE00800840328",2016,1,19
"EE00800840328",2016,1,20
"EE00800840328",2016,1,21
"EE00800840328",2016,1,22
"EE00800840328",2016,1,23
"EE00800840328",2016,1,24
"EE00800840328",2016,1,25
"EE00800840328",2016,1,26
"EE00800840328",2016,1,27
"EE00800840328",2016,1,28
"EE00800840328",2016,1,29
"EE00800840328",2016,1,30
"EE00800840328",2016,1,31
"EE00800840328",2016,2,1
"EE00800840328",2016,2,2
"EE00800840328",2016,2,3
"EE00800840328",2016,2,4
"EE00800840328",2016,2,5
"EE00800840328",2016,2,6
"EE00800840328",2016,2,7
"EE00800840328",2016,2,8
"EE00800840328",2016,2,9
"EE00800840328",2016,2,10
"EE00800840328",2016,2,11
"EE00800840328",2016,2,12
"EE00800840328",2016,2,13
"EE00800840328",2016,2,15
"EE00800840328",2016,2,14
"EE00800840328",2016,2,16
"EE00800840328",2016,2,17
"EE00800840328",2016,2,18
"EE00800840328",2016,2,19
"EE00800840328",2016,2,20
"EE00800840328",2016,2,21
"EE00800840328",2016,2,22
"EE00800840328",2016,2,23
"EE00800840328",2016,2,24
"EE00800840328",2016,2,25
"EE00800840328",2016,2,26
"EE00800840328",2016,2,27
"EE00800840328",2016,2,28
"EE00800840328",2016,2,29
"EE00800840357",2016,1,1
"EE00800840357",2015,12,31
"EE00800840357",2016,1,4
"EE00800840357",2016,1,2
"EE00800840357",2016,1,3
"EE00800840357",2016,1,5
"EE00800840357",2016,1,6
"EE00800840357",2016,1,7
"EE00800840357",2016,1,8
"EE00800840357",2016,1,9
"EE00800840357",2016,1,10
"EE00800840357",2016,1,11
"EE00800840357",2016,1,12
"EE00800840357",2016,1,13
"EE00800840357",2016,1,14
"EE00800840357",2016,1,15
"EE00800840357",2016,1,16
"EE00800840357",2016,1,17
"EE00800840357",2016,1,18
"EE00800840357",2016,1,19
"EE00800840357",2016,1,20
"EE00800840357",2016,1,21
"EE00800840357",2016,1,22
"EE00800840357",2016,1,23
"EE00800840357",2016,1,24
"EE00800840357",2016,1,25
"EE00800840357",2016,1,26
"EE00800840357",2016,1,27
"EE00800840357",2016,1,28
"EE00800840357",2016,1,29
"EE00800840357",2016,1,30
"EE00800840357",2016,1,31
"EE00800840357",2016,2,1
"EE00800840357",2016,2,2
"EE00800840357",2016,2,3
"EE00800840357",2016,2,4
"EE00800840357",2016,2,5
"EE00800840357",2016,2,6
"EE00800840357",2016,2,7
"EE00800840357",2016,2,8
"EE00800840357",2016,2,9
"EE00800840357",2016,2,10
"EE00800840357",2016,2,11
"EE00800840357",2016,2,12
"EE00800840357",2016,2,13
"EE00800840357",2016,2,15
"EE00800840357",2016,2,14
"EE00800840357",2016,2,16
"EE00800840357",2016,2,17
"EE00800840357",2016,2,18
"EE00800840357",2016,2,19
"EE00800840357",2016,2,20
"EE00800840357",2016,2,21
"EE00800840357",2016,2,22
"EE00800840357",2016,2,23
"EE00800840357",2016,2,24
"EE00800840357",2016,2,25
"EE00800840357",2016,2,26
"EE00800840357",2016,2,27
"EE00800840357",2016,2,28
"EE00800840357",2016,2,29
"EE00800840360",2016,1,1
"EE00800840360",2015,12,31
"EE00800840360",2016,1,4
"EE00800840360",2016,1,2
"EE00800840360",2016,1,3
"EE00800840360",2016,1,5
"EE00800840360",2016,1,6
"EE00800840360",2016,1,7
"EE00800840360",2016,1,8
"EE00800840360",2016,1,9
"EE00800840360",2016,1,10
"EE00800840360",2016,1,11
"EE00800840360",2016,1,12
"EE00800840360",2016,1,13
"EE00800840360",2016,1,14
"EE00800840360",2016,1,15
"EE00800840360",2016,1,16
"EE00800840360",2016,1,17
"EE00800840360",2016,1,18
"EE00800840360",2016,1,19
"EE00800840360",2016,1,20
"EE00800840360",2016,1,21
"EE00800840360",2016,1,22
"EE00800840360",2016,1,23
"EE00800840360",2016,1,24
"EE00800840360",2016,1,25
"EE00800840360",2016,1,26
"EE00800840360",2016,1,27
"EE00800840360",2016,1,28
"EE00800840360",2016,1,29
"EE00800840360",2016,1,30
"EE00800840360",2016,1,31
"EE00800840360",2016,2,1
"EE00800840360",2016,2,2
"EE00800840360",2016,2,3
"EE00800840360",2016,2,4
"EE00800840360",2016,2,5
"EE00800840360",2016,2,6
"EE00800840360",2016,2,7
"EE00800840360",2016,2,8
"EE00800840360",2016,2,9
"EE00800840360",2016,2,10
"EE00800840360",2016,2,11
